timestamp,x,y,z
1778576211685,1.5816557,8.304889,-2.385046
1778576211695,1.5224334,8.242078,-2.6482565
1778576211713,1.6097715,8.170293,-2.766103
1778576211733,1.5493526,8.093722,-2.986841
1778576211751,1.4847465,8.121839,-3.1639097
1778576211769,1.3232309,8.117651,-3.2333016
1778576211789,1.1670992,8.179864,-3.3547373
1778576211807,1.0348958,8.2660055,-3.4803605
1778576211825,0.96849495,8.352147,-3.4624143
1778576211844,1.0301101,8.389834,-3.4187453
1778576211863,0.9822537,8.37129,-3.4097722
1778576211882,1.0253245,8.52443,-3.385844
1778576211900,0.9062816,8.624929,-3.3637104
1778576211919,0.8913264,8.763713,-3.249453
1778576211938,0.9086744,8.878569,-3.0346973
1778576211956,0.96490574,8.9312105,-2.9150562
1778576211975,0.9912268,8.907282,-2.751746
1778576211994,0.9810573,8.979067,-2.6566312
1778576212012,1.0540384,9.083753,-2.6991038
1778576212031,1.0307083,9.102896,-2.7421749
1778576212050,1.0588241,9.083753,-2.6895328
1778576212068,1.0037891,9.041879,-2.5034907
1778576212087,0.9589237,8.946764,-2.4179473
1778576212106,0.991825,8.831908,-2.417349
1778576212124,1.0396814,8.59801,-2.5310082
1778576212143,1.1407782,8.492725,-2.6344976
1778576212163,1.1754742,8.338987,-2.7816563
1778576212180,1.0983056,8.009974,-2.8731818
1778576212200,1.0731809,7.6049886,-2.9724839
1778576212219,1.090529,7.213164,-3.019144
1778576212236,1.0737791,6.803393,-2.9659038
1778576212256,0.9379865,6.3044896,-2.617748
1778576212274,0.9068798,5.9760747,-2.1690936
1778576212292,1.0025927,5.828916,-1.8239291
1778576212312,1.2209377,5.8618174,-1.6342978
1778576212331,1.1036894,5.8390856,-1.4452649
1778576212348,0.8452646,5.779265,-1.0522437
1778576212368,0.55334026,5.4729834,-0.40558344
1778576212388,0.20817557,5.410172,0.46779683
1778576212405,-0.096909314,5.5944195,1.2843475
1778576212424,-0.3792624,6.1603217,2.000998
1778576212443,-0.9834501,6.855437,2.3922246
1778576212461,-1.7318054,7.3525457,3.173481
1778576212480,-2.2031915,8.115258,4.1587257
1778576212499,-2.1296122,8.822337,4.7545385
1778576212518,-1.9848464,9.542577,4.965107
1778576212535,-2.1212373,9.629914,5.206782
1778576212554,-2.4059832,9.976275,5.9994044
1778576212574,-2.7523441,10.294521,6.734001
