timestamp,x,y,z
1778576481298,-0.1477568,4.214359,0.80159557
1778576481299,0.7465607,4.158128,0.8422736
1778576481314,0.8219346,4.2568316,0.5557331
1778576481332,1.0875379,4.1371903,0.7178468
1778576481351,1.588236,4.8454657,0.75613195
1778576481371,1.8735801,5.73081,0.50488555
1778576481388,1.8939191,6.7411795,0.44985065
1778576481407,1.7659031,7.6480594,0.35114673
1778576481426,1.527219,8.497512,0.24586253
1778576481445,1.3304094,9.351749,0.293719
1778576481463,1.0480564,10.112667,0.651446
1778576481481,0.549751,10.5690975,1.311865
1778576481502,-0.1477568,10.593026,2.0805593
1778576481519,-0.58265233,10.339387,2.720041
1778576481537,-0.8315059,9.574282,3.1914272
1778576481557,-0.76570326,8.554939,3.676572
1778576481575,-0.3894319,7.266404,4.0761733
1778576481593,0.10887343,6.153742,4.3238306
1778576481613,0.57009,5.493921,4.269394
1778576481631,0.8105687,5.3449674,4.101298
1778576481649,0.55812585,5.3982077,4.0067816
1778576481669,-0.06580263,5.5334024,3.8069808
1778576481687,-0.56769717,5.340182,3.676572
1778576481706,-0.6753742,5.5686965,3.5886357
1778576481724,-0.7531409,6.6855464,3.766901
1778576481743,-1.3722838,7.7144604,4.004987
1778576481763,-2.5579274,7.725228,4.366303
1778576481781,-3.5401812,7.5637126,4.8065825
1778576481800,-4.1958146,7.6390862,5.232505
1778576481818,-4.14736,7.5613194,6.364908
1778576481836,-3.7052858,7.320243,7.7940216
1778576481855,-3.3343983,7.13121,9.15494
1778576481874,-3.5300117,7.353144,9.639486
1778576481892,-3.949952,7.679166,9.642477
1778576481912,-4.423731,7.698907,9.277572
1778576481930,-4.616353,7.283154,8.770293
1778576481948,-4.421936,7.1336026,8.448459
1778576481967,-4.4021955,7.55773,8.156534
1778576481986,-4.619344,8.312068,8.252247
