timestamp,x,y,z
1778509731671,1.378864,5.094918,8.186444
1778509731677,1.3471591,4.9363933,7.995617
1778509731691,1.3064811,4.913063,8.185846
1778509731710,1.314856,4.861019,8.271988
1778509731730,1.4051851,4.861019,8.316256
1778509731749,1.5050855,4.8652067,8.331808
1778509731766,1.5098711,4.874778,8.336594
1778509731784,1.4703895,4.970491,8.474779
1778509731804,1.4913267,5.4239306,8.5220375
1778509731822,1.4446666,5.939584,8.687142
1778509731840,1.3082758,6.337391,9.052048
1778509731860,1.2436695,6.8775706,9.522238
1778509731878,1.2915261,7.57448,9.865608
1778509731896,1.2161521,8.109276,9.992428
1778509731915,1.0642079,8.400602,10.027721
1778509731934,0.91106725,8.459227,10.087543
1778509731952,0.90029955,8.4400835,10.1497555
1778509731972,1.0731809,8.439486,10.094721
1778509731990,1.2179468,8.2660055,9.905687
1778509732009,1.3597214,8.088339,9.583853
1778509732027,1.5403795,8.048259,9.251849
1778509732046,1.6606189,8.180463,8.837891
1778509732065,1.625923,8.031509,8.465208
1778509732083,1.6247265,7.7443705,8.007581
1778509732102,1.6905292,7.561918,7.6600237
1778509732121,1.6773686,7.4566336,7.4506516
1778509732140,1.713261,7.379465,7.240681
1778509732159,1.7288144,7.262815,6.7112694
1778509732178,1.7844474,7.1748786,5.9671016
1778509732196,1.4458631,6.998408,5.371289
1778509732215,1.1754742,6.7890363,5.0679984
1778509732234,1.2807583,6.835098,4.667799
1778509732252,1.4979069,6.875776,4.126423
1778509732271,1.5481563,7.1216383,3.591627
1778509732290,1.4350954,7.292725,3.1316066
1778509732307,1.3100704,7.3118677,2.742773
1778509732326,0.98524475,7.253842,2.28036
1778509732346,0.71425754,7.172486,1.7090735
1778509732364,0.59581286,7.243074,1.2251252
1778509732383,0.6418747,7.094121,0.8775677
1778509732402,0.64606214,7.304091,0.6430711
1778509732420,0.6969096,7.5176506,0.45702913
1778509732439,0.51266223,7.522436,0.22552353
1778509732457,0.3475575,7.4273214,-0.03888337
1778509732475,0.19680966,7.489535,-0.1698904
