timestamp,x,y,z
1778509532867,0.11066805,7.8352976,-6.1788664
1778509532886,0.02632105,7.7886376,-5.97428
1778509532903,-0.0077766734,7.7270226,-5.9359946
1778509532923,0.020937199,7.760522,-5.9120665
1778509532941,0.040677983,7.7790666,-5.930611
1778509532959,0.035294134,7.636095,-5.983253
1778509532978,0.08673982,7.5978103,-5.9060845
1778509532997,0.07537391,7.564909,-5.743971
1778509533016,0.034097724,7.513463,-5.5202417
1778509533034,0.093918286,7.4039917,-5.337789
1778509533053,0.19680966,7.274779,-5.2307105
1778509533072,0.18065812,7.1222367,-5.1212387
1778509533090,0.12083755,6.923034,-5.011169
1778509533109,0.18604197,6.775277,-4.919045
1778509533128,0.3475575,6.722037,-4.8598228
1778509533146,0.4941179,6.655038,-4.7192445
1778509533165,0.5922236,6.6556363,-4.503292
1778509533184,0.60658056,6.832107,-4.393821
1778509533202,0.38823548,6.999604,-4.5397825
1778509533222,0.12502499,7.1282187,-4.853841
1778509533240,-0.17228323,7.1712894,-5.1828537
1778509533258,-0.34097722,7.1581287,-5.0997033
1778509533277,-0.3930211,7.09771,-4.746164
1778509533297,-0.14416756,7.2550383,-4.2801614
1778509533314,0.16689938,7.5750785,-3.7417765
1778509533334,0.35413775,7.914261,-3.2297122
1778509533353,0.24705894,8.230113,-2.9072795
1778509533370,0.04426722,8.493324,-3.0442686
1778509533389,-0.08015956,8.683554,-3.3661032
1778509533408,-0.044865426,8.955139,-3.4139597
1778509533426,-0.02213361,9.355937,-3.1232316
1778509533445,-0.071186475,9.844072,-2.7667012
1778509533465,-0.20937198,10.226326,-2.6548367
1778509533483,-0.4941179,10.33161,-2.8169506
1778509533501,-0.721436,10.356136,-3.0586255
1778509533520,-0.59581286,10.512866,-3.0478578
1778509533539,-0.2955136,10.6510515,-2.4801607
1778509533557,-0.13160525,10.705488,-1.7054844
1778509533577,0.034695927,10.629517,-1.2729816
1778509533595,0.04366901,10.6103735,-1.2011969
1778509533613,-0.0849452,10.381859,-1.3836497
1778509533633,-0.23449662,10.080962,-1.7862421
1778509533651,-0.45104706,9.766904,-1.8502501
1778509533669,-0.360718,9.766904,-1.753939
1778509533689,-0.06699903,9.833304,-1.5014962
1778509533708,0.20458634,9.937392,-1.3549358
1778509533725,0.27098715,10.094721,-1.2729816
1778509533745,-0.064008005,10.177273,-1.2161521
1778509533763,-0.41455653,10.322039,-1.0157533
1778509533782,-0.57846487,10.623534,-0.79441714
1778509533800,-0.4953143,10.748559,-0.4444668
1778509533820,-0.5168497,10.682756,-0.24885355
1778509533839,-0.5521438,10.463215,-0.19142582
1778509533857,-0.63529444,10.196416,-0.20638095
1778509533877,-0.6472585,10.054043,-0.0634098
1778509533897,-0.5371887,10.120443,0.014356935
1778509533917,-0.4755735,10.292129,0.11485548
1778509533935,-0.4941179,10.482956,0.12861422
1778509533954,-0.43010986,10.692926,0.062213387
1778509533973,-0.4432704,10.888539,0.07597212
1778509533992,-0.3906283,11.050653,0.148355
1778509534011,-0.39361933,11.073983,-0.014356935
1778509534026,-0.39661035,11.149956,-0.11006984
1778509534042,-0.41694933,11.18824,-0.024526432
