timestamp,x,y,z
1778509816885,5.035695,8.595019,0.32422748
1778509816903,4.9459643,8.586644,0.61016977
1778509816922,4.9782677,8.648857,0.7728817
1778509816940,5.035695,8.87797,0.83030945
1778509816959,4.9495535,8.911469,0.87218386
1778509816977,4.881358,8.7882395,0.91405827
1778509816995,5.0045886,8.7780695,0.9924232
1778509817015,5.1349974,8.672786,0.8991031
1778509817034,5.1403813,8.629715,0.846461
1778509817051,5.03749,8.496913,0.91226363
1778509817072,4.9022956,8.358727,0.9870393
1778509817089,4.829314,8.087142,0.95832545
1778509817109,4.6408796,7.7497544,0.97567344
1778509817127,4.374678,7.1449685,0.95413804
1778509817146,4.0767717,6.3110695,0.7088737
1778509817164,3.519244,5.3018966,0.42592242
1778509817182,2.737389,3.8404803,0.33320054
1778509817202,2.0608184,2.1038892,0.54735816
1778509817221,1.5732809,0.212363,0.44985065
1778509817239,1.4991034,-0.35473597,0.3930211
1778509817258,1.302892,-0.07597212,0.96789676
1778509817277,1.2777673,0.7956135,2.2779672
1778509817295,1.3310076,2.2456641,4.137789
1778509817314,1.6067804,4.487739,6.5138617
1778509817332,2.3437698,7.50449,8.751749
1778509817350,3.4869409,9.949356,9.892527
1778509817371,4.402794,11.223535,9.91167
1778509817389,5.5184474,12.276975,9.895518
1778509817407,6.3278193,12.736397,10.0576315
1778509817426,6.5700927,12.393625,10.438689
1778509817446,6.9158554,12.168101,10.630115
1778509817463,7.6067834,15.397814,10.322039
1778509817483,7.4805617,17.58605,9.8428755
1778509817501,6.3397837,13.875978,8.322237
1778509817519,5.367101,9.712467,6.5425754
1778509817539,4.913063,6.811768,5.521438
1778509817557,4.5834517,5.288138,5.6446686
