timestamp,x,y,z
1778509179982,3.1465619,9.771689,1.8227327
1778509180001,3.2685957,9.910473,2.062613
1778509180019,3.045465,9.664013,2.2229323
1778509180038,2.8402805,9.330214,2.0488544
1778509180059,2.6691937,8.938987,1.689931
1778509180076,2.5758736,8.50469,1.2879368
1778509180094,2.3922246,7.9369926,1.1964114
1778509180112,2.0685952,6.903293,1.0462617
1778509180132,1.3417753,4.7168517,0.78843504
1778509180150,0.56410795,1.5942181,0.04007978
1778509180168,-0.17048861,-1.9878374,-1.4081762
1778509180189,-1.3591232,-6.1770716,-2.3072793
1778509180206,-2.0147567,-10.666605,-2.3300111
1778509180224,-1.9298115,-12.679567,-0.68195444
1778509180244,-2.28036,-12.687344,2.7553353
1778509180262,-2.5256243,-11.450852,6.297311
1778509180280,-2.364707,-8.543573,9.419945
1778509180300,-1.7006987,-4.4075794,12.6370945
1778509180318,-0.65084773,0.6687939,16.84607
1778509180337,0.72502524,7.228119,21.690937
1778509180356,2.2169502,14.231911,24.951159
1778509180375,3.1746774,19.89333,26.6704
1778509180393,2.7876384,23.248066,26.895926
1778509180411,2.3228326,24.9039,24.862026
1778509180431,3.034099,24.499514,21.110079
1778509180450,4.758726,22.703102,17.594425
1778509180467,6.5431733,20.41018,15.393626
1778509180487,7.0486574,17.610577,14.218152
1778509180505,6.270392,14.443077,12.686746
