timestamp,x,y,z
1778508927283,-0.10827523,8.364112,-3.0897322
1778508927297,-0.4941179,8.260622,-3.2715867
1778508927316,-0.5665008,8.638688,-3.0586255
1778508927335,-0.3493521,9.085547,-2.9994032
1778508927355,-0.2105684,9.304491,-2.9072795
1778508927372,-0.23449662,9.376275,-2.8552356
1778508927391,-0.27876383,9.552746,-3.0664022
1778508927409,-0.18604197,9.9038925,-3.4857445
1778508927428,-0.031106694,10.474581,-3.8285162
1778508927446,0.11425728,11.054841,-4.110271
1778508927465,0.3278167,11.553146,-4.566104
1778508927484,0.73579293,12.178271,-5.593821
1778508927502,0.33320054,13.456636,-6.256035
1778508927521,-0.58923256,14.48555,-6.2805614
1778508927540,-0.27936205,14.82234,-6.387042
1778508927559,0.33379877,14.911472,-6.04427
1778508927576,0.033499517,14.976677,-5.2755756
1778508927596,-0.41455653,14.635699,-5.151747
1778508927615,-0.91226363,13.549358,-5.642276
1778508927633,-1.2891332,11.866606,-6.096912
1778508927652,-1.2520444,9.98166,-6.4127645
1778508927672,-0.84167534,8.802596,-6.065207
1778508927689,-0.0741775,8.659625,-5.047061
1778508927708,0.3595216,8.984451,-3.9493537
1778508927727,0.5341976,8.913862,-3.3643086
1778508927744,-0.13160525,8.870791,-2.891128
1778508927764,-0.024526432,8.836096,-3.0897322
1778508927783,0.37686956,8.30788,-3.7178483
1778508927801,0.49950173,7.3627152,-3.9583268
1778508927820,0.401396,6.7429743,-4.0534415
1778508927839,0.293719,6.5629144,-3.8967116
1778508927857,0.3475575,6.747162,-4.3405805
1778508927875,0.4223332,6.501299,-5.1463633
1778508927895,0.76749784,5.473582,-5.640481
1778508927914,0.53300124,4.698307,-5.183452
1778508927932,0.6047859,4.4410787,-4.8376894
1778508927951,0.5736792,4.9310093,-5.2456656
1778508927969,0.5270192,5.041079,-5.3515477
1778508927987,0.6622137,4.995017,-6.2374907
1778508928006,0.657428,4.70728,-6.786045
1778508928025,0.20219351,4.4279184,-6.9009004
1778508928043,-0.05503492,4.819743,-6.8195443
1778508928063,-0.20338993,5.0536413,-7.1270223
1778508928081,-0.16510476,5.256433,-7.853244
1778508928099,-0.31226337,5.151149,-8.374879
1778508928120,-0.7716853,5.1349974,-8.008778
1778508928138,-0.9421739,5.2510495,-7.6869426
1778508928156,-0.78783685,5.0333023,-8.27139
1778508928175,-0.3589234,4.59063,-9.148359
1778508928194,0.096311115,4.2352962,-9.403793
1778508928212,0.08673982,4.3722854,-8.076973
1778508928232,0.21296121,4.3651066,-7.01097
1778508928250,0.4755735,4.4608197,-6.5258255
1778508928270,0.5766702,4.213761,-6.203991
1778508928287,0.70648086,3.9858444,-5.5854464
1778508928307,0.7292127,3.682554,-4.7491546
1778508928329,0.7423732,3.4163525,-4.395017
1778508928346,1.1156535,3.162115,-4.532604
1778508928366,1.6773686,3.1543384,-4.7395835
