timestamp,x,y,z
1778508916494,1.0378869,6.8261247,6.329614
1778508916503,0.6269195,7.5499535,7.0809603
1778508916522,0.62871414,8.794222,8.706883
1778508916540,1.0695918,11.596217,10.338788
1778508916558,1.0570294,15.692729,12.067603
1778508916581,1.5158532,23.919851,16.66242
1778508916597,-1.7802601,29.810383,27.118458
1778508916614,-6.008976,25.310081,31.579277
1778508916634,-7.6773715,21.664616,31.846674
1778508916652,-5.4729834,17.967108,31.125837
1778508916671,-2.1391835,12.229716,27.358337
1778508916690,-0.40438703,7.4267235,24.537199
1778508916708,0.066400826,1.4111671,21.195623
1778508916727,-0.18065812,-3.4342988,17.18286
1778508916745,-0.4432704,-6.88774,11.44846
1778508916764,-0.5485546,-8.415557,5.3922257
1778508916783,-0.20997019,-8.096115,0.67417777
1778508916801,-0.13220344,-7.331609,-1.9525433
1778508916821,-0.6029913,-6.2285175,-2.1619153
1778508916839,-1.1042876,-5.8013983,-2.0117657
1778508916858,-0.9385847,-5.08415,-2.7655048
1778508916877,-0.8967103,-4.755137,-4.584648
1778508916895,-0.9553344,-3.609573,-6.029913
1778508916913,-0.933799,-1.6660028,-6.6071815
1778508916933,-0.64247286,0.10229317,-6.5928245
1778508916951,-0.4959125,1.7874385,-5.6297135
1778508916969,-0.034695927,4.001996,-4.36391
1778508916988,0.4235296,6.076573,-3.3690944
1778508917008,-0.1585245,7.359126,-2.8785655
1778508917026,-0.7513463,8.947362,-1.8299111
1778508917045,-0.573081,10.00798,-1.0133604
1778508917063,0.9194421,10.728819,-1.8933209
