timestamp,x,y,z
1778576057462,-4.348955,7.548757,4.0791645
1778576057478,-4.4231324,7.3495545,4.2077785
1778576057496,-4.0420756,7.448259,4.3651066
1778576057518,-3.7184465,7.780263,4.2831526
1778576057534,-3.6059837,7.9274216,4.188636
1778576057552,-3.5766716,7.9651084,4.1318064
1778576057571,-3.495914,7.9316087,4.1760736
1778576057590,-3.2703903,7.9686975,4.1024942
1778576057608,-3.0269206,8.077571,4.1718864
1778576057628,-2.879762,8.243873,4.3836513
1778576057646,-2.821138,8.397611,4.7228336
1778576057664,-2.9102705,8.427522,5.0273204
1778576057684,-2.8827531,8.379665,5.1092744
1778576057703,-2.7553353,8.38804,4.900501
1778576057722,-2.62373,8.5112705,4.744369
1778576057739,-2.6063821,8.56451,4.901697
1778576057758,-2.6811578,8.565707,5.1924253
1778576057777,-2.8995028,8.490333,5.337789
1778576057795,-3.1004999,8.414361,5.325825
1778576057815,-3.1986058,8.395218,5.12423
1778576057833,-3.3547373,8.362317,4.9926243
1778576057851,-3.7040894,8.363513,4.983053
1778576057871,-4.252644,8.342576,5.191229
1778576057889,-4.9172506,8.175078,5.5076795
1778576057908,-5.6327047,7.9830546,5.66082
1778576057927,-6.0305114,7.617551,5.5657053
1778576057945,-5.561518,7.81795,4.759324
1778576057963,-4.9178486,8.076375,4.304688
1778576057983,-4.5224347,8.299505,4.519444
1778576058002,-4.467998,8.166105,4.7114677
1778576058019,-4.3854456,8.10808,4.5834517
1778576058039,-4.1611185,8.139785,4.2478585
1778576058057,-3.9930227,8.229515,4.220939
1778576058075,-3.92722,8.162517,4.3316073
1778576058095,-3.667599,8.105088,4.60738
1778576058114,-3.4929228,7.9011,5.0973105
1778576058131,-3.3930225,7.7216387,5.8821564
1778576058150,-3.2769706,7.541579,6.552745
1778576058168,-2.9623144,7.4937224,7.024131
1778576058188,-2.7248268,7.283752,7.515258
1778576058207,-2.6386852,7.1042905,8.246863
1778576058226,-2.4556344,6.7908306,8.82832
1778576058244,-1.9710877,6.283552,8.897711
1778576058262,-1.3016955,5.4167523,8.5220375
1778576058281,-0.60658056,4.5248275,7.9836526
1778576058300,0.18723837,3.3373895,7.496115
1778576058318,1.4452649,2.0344975,7.329814
1778576058338,3.5204403,0.9637093,7.7940216
1778576058356,6.068198,0.61076796,8.300702
1778576058374,8.353942,0.6454639,8.842078
1778576058393,9.984651,0.73399836,8.959326
