timestamp,x,y,z
1778576029131,-0.2865405,3.6029928,9.567701
1778576029149,-0.5587241,3.3643086,9.015557
1778576029167,-0.7322037,3.3559337,9.070593
1778576029187,-0.71665037,3.3314073,8.941978
1778576029205,-0.465404,3.5306098,8.868399
1778576029223,-0.43130627,3.726223,8.930613
1778576029241,-0.6681957,3.754937,8.688339
1778576029261,-0.95653087,3.6753755,8.785249
1778576029280,-1.0809577,3.6137605,8.735598
1778576029297,-1.0271192,3.6610186,8.684152
1778576029318,-0.9912268,3.6807594,8.866006
1778576029336,-1.061815,3.6628132,9.208179
1778576029354,-1.2687942,3.6364923,9.688539
1778576029373,-1.7515461,3.5156546,10.001999
1778576029391,-1.6863418,3.5048869,9.7399845
1778576029410,-1.2813566,3.629912,9.143574
1778576029430,-0.9637093,3.6903307,8.985647
1778576029448,-0.62153566,3.5856447,9.544372
1778576029466,-0.59641105,3.5006995,9.826126
1778576029486,-1.1264212,3.196811,9.600603
1778576029504,-1.096511,2.958127,9.400204
1778576029522,-0.3379862,2.9030921,9.587442
1778576029541,0.4648058,2.7272196,9.565309
1778576029559,0.89013004,2.1385853,9.337991
1778576029578,0.9529416,1.183849,9.259625
1778576029597,1.0671989,0.99302137,9.266206
1778576029616,1.2717853,1.1162517,9.378669
1778576029634,1.9345971,1.4386846,9.740582
1778576029652,2.9401808,1.4877375,10.14497
1778576029672,3.5234313,1.4291133,10.510473
1778576029690,3.2506495,0.62751776,9.735797
1778576029710,2.597409,0.05383851,10.086346
1778576029728,1.8185452,0.56590253,9.439685
1778576029746,1.8747765,0.020338992,8.916854
1778576029766,2.382055,-0.56350976,9.005986
1778576029784,2.7828526,-0.75972116,9.42174
1778576029802,1.80359,-0.7615158,10.54517
1778576029821,1.963311,-0.7471589,9.172287
1778576029840,2.8516464,-0.59282184,9.398409
1778576029858,3.746562,-0.9493524,9.559925
1778576029876,4.2514477,-0.92303133,9.427721
1778576029896,4.342375,-0.8470592,9.433105
1778576029915,4.7509494,-0.9068798,9.257233
1778576029933,5.260022,-1.1371889,9.412766
1778576029952,5.8211393,-1.2484552,9.62154
1778576029970,6.1531434,-1.0456635,9.534202
1778576029989,6.175875,-0.88354975,9.390633
