timestamp,x,y,z
1778508833531,1.0947163,7.926823,-4.0498524
1778508833551,0.92243314,8.054839,-4.4051867
1778508833570,0.5383851,7.9363947,-4.8251266
1778508833588,0.2434697,7.932805,-4.9340005
1778508833607,0.069391854,7.8335032,-4.816752
1778508833625,0.10109676,7.661818,-4.734798
1778508833644,0.3589234,7.626524,-5.118846
1778508833663,0.67118675,7.819146,-5.534599
1778508833682,1.0725827,8.013563,-5.4107704
1778508833699,1.4614165,8.189436,-5.0333023
1778508833719,1.7228323,8.187641,-5.2689953
1778508833738,1.9214365,8.146365,-5.938986
1778508833756,2.032703,8.278568,-6.3774705
1778508833774,1.8867407,8.370093,-6.135197
1778508833794,2.050649,8.408379,-5.8229337
1778508833811,2.3916261,8.183454,-5.617749
1778508833831,2.7888348,7.8909307,-5.76431
1778508833850,3.03051,7.9034934,-5.9234324
1778508833868,2.9617162,8.17149,-5.686543
1778508833886,2.6919255,8.560323,-5.371289
1778508833905,2.501696,8.72782,-5.359923
1778508833924,2.5507488,8.58784,-5.97428
1778508833942,2.6602206,8.815159,-6.2033925
1778508833961,2.8103702,8.845069,-5.494519
1778508833981,3.1710882,8.821739,-4.840082
1778508833998,3.3020952,9.103494,-4.471587
1778508834018,2.7278178,9.397811,-3.964309
1778508834037,1.9543378,9.756136,-3.4737802
1778508834054,1.3004991,9.865608,-2.7996025
1778508834074,0.6801598,10.269995,-2.2935205
1778508834093,-0.059820566,10.119845,-2.513062
1778508834112,-0.991825,9.454042,-3.3260236
1778508834129,-1.8257236,8.836096,-3.9332023
1778508834147,-2.3772693,8.50469,-3.9343987
1778508834166,-2.009971,8.217551,-3.5706897
1778508834186,-0.7609176,8.327023,-3.5449667
1778508834205,0.18185452,8.38804,-3.9625144
1778508834222,0.71306115,8.82473,-4.161717
1778508834241,0.5300102,9.446864,-3.377469
1778508834260,-0.3379862,10.040284,-2.4783661
1778508834278,-0.6646065,9.731609,-2.5489542
1778508834298,-0.8662018,9.105886,-3.185445
1778508834317,-0.61076796,8.976076,-3.0382864
1778508834334,0.033499517,8.995817,-3.674179
1778508834355,-0.76271224,9.953544,-3.4911282
1778508834372,-3.2889347,10.386645,-2.4658036
1778508834391,-5.4436717,9.373882,-2.797808
1778508834409,-6.2255263,8.319246,-4.3531427
1778508834427,-6.4241304,7.4733834,-5.375476
1778508834448,-5.9952173,7.4901333,-5.569893
1778508834465,-5.92762,7.8634133,-5.078766
1778508834484,-6.5144596,7.6660056,-4.8993044
1778508834503,-7.4183483,7.1916285,-5.15414
1778508834521,-7.7347994,6.3678994,-5.4903316
1778508834540,-6.2757754,5.416154,-5.9270215
1778508834559,-4.362116,6.133403,-5.5310097
1778508834579,-3.7848473,6.4325056,-5.2331033
1778508834597,-3.888337,7.402197,-4.9639106
