timestamp,x,y,z
1778509694866,3.6251264,7.2532434,4.4398823
1778509694884,3.7106698,7.1820574,4.493721
1778509694903,3.720241,7.2915287,4.503292
1778509694922,3.6616168,7.4309106,4.70728
1778509694942,3.7417765,7.4739814,4.822734
1778509694960,3.7704902,7.5882387,4.880162
1778509694978,3.8668015,7.597212,4.829314
1778509694996,3.947559,7.664211,4.92084
1778509695016,4.077968,7.749156,4.883751
1778509695034,4.159324,7.8107715,4.8705907
1778509695052,4.336991,7.919645,4.8586264
1778509695072,4.800002,8.145766,4.615755
1778509695089,5.386842,8.300103,4.456632
1778509695108,6.2159553,8.410771,4.4004006
1778509695127,7.024131,8.44128,4.4446683
1778509695146,7.896913,8.341978,4.6372905
1778509695164,8.693125,8.105687,4.8251266
1778509695183,8.841479,7.5146594,4.962116
1778509695202,9.063414,7.160522,5.0135617
1778509695220,9.268599,6.9541407,4.9734817
1778509695239,9.311071,6.7633133,4.9172506
1778509695258,8.955737,6.669993,5.022535
1778509695276,8.673982,6.4277196,4.8765726
1778509695296,8.3348,6.3475604,4.752744
1778509695314,7.9836526,6.2638116,4.896313
1778509695333,7.3011003,6.17767,5.5513487
1778509695351,6.533602,5.72423,5.904888
1778509695370,6.326623,5.4424753,5.4729834
1778509695390,6.8255267,5.238487,4.8448677
1778509695407,6.218946,4.9992046,5.4819565
1778509695427,5.0141597,4.558925,6.4031935
1778509695445,3.854239,4.393821,6.884151
1778509695463,2.7451658,4.3178487,7.18445
1778509695483,2.8037899,4.9310093,6.5635123
1778509695502,1.811965,5.7224355,6.6777697
1778509695519,-0.18604197,6.7728844,7.3459654
1778509695538,-1.948954,7.8670025,7.181459
1778509695558,-3.318845,8.922835,5.74756
1778509695575,-3.7513478,9.83151,4.2646084
1778509695594,-4.045067,10.894522,3.6616168
1778509695614,-4.252644,11.556735,3.3038898
1778509695631,-4.486542,11.991631,3.056831
1778509695651,-4.7605205,11.835499,3.1106694
1778509695670,-4.7485566,11.482557,3.106482
1778509695688,-4.2963133,11.021939,2.6979074
