timestamp,x,y,z
1778509453631,4.124628,8.969496,1.3734802
1778509453653,3.8506498,8.746365,1.332204
1778509453669,3.8464625,8.889935,1.3411771
1778509453688,3.8895333,8.908479,1.332204
1778509453706,3.859623,8.885149,1.4464613
1778509453724,3.78724,8.8187475,1.4410775
1778509453742,3.7076788,8.751749,1.3064811
1778509453763,3.784249,8.799605,1.3166506
1778509453780,3.8943188,8.841479,1.3034902
1778509453799,3.9619162,8.855837,1.3286148
1778509453817,3.9613178,8.827123,1.3477573
1778509453836,3.8063827,8.852247,1.46022
1778509453854,3.8536408,8.880363,1.5128621
1778509453874,3.9511483,8.965906,1.4901303
1778509453892,3.9696927,8.927621,1.5002998
1778509453910,3.955934,9.004191,1.4757733
1778509453930,3.9044883,9.137591,1.3794622
1778509453948,3.867998,9.613763,1.0486546
1778509453967,4.0145583,10.497911,0.41336012
1778509453987,4.671388,11.79542,-0.39182472
1778509454004,5.489733,13.3639145,-0.9194421
1778509454022,6.235696,14.98206,-0.927817
1778509454042,6.851249,16.435102,-0.5306084
1778509454060,7.2753773,17.617754,0.12083755
1778509454079,6.75434,18.041285,0.7148558
1778509454098,5.820541,17.598015,0.9661021
1778509454118,5.5052867,16.777874,0.5629115
1778509454136,5.3886366,15.6981125,-0.17168503
1778509454154,5.159524,14.397016,-0.40558344
1778509454173,5.0249276,12.890136,-0.2656033
1778509454192,4.9363933,10.859825,-0.15254244
1778509454210,4.532604,8.702696,0.27158538
1778509454229,4.174877,7.1072817,0.7052845
1778509454247,3.8709888,5.682954,0.6664011
1778509454266,3.4354951,4.019942,0.3487539
1778509454286,3.2937205,3.0317063,-0.25244278
1778509454304,3.3230324,2.7433712,-0.8817552
1778509454322,2.8223343,2.7212377,-0.99302137
1778509454341,2.0171494,2.5435705,-0.9942178
1778509454360,1.9585253,2.428715,-1.3334004
1778509454378,2.3222344,2.7391837,-2.059622
1778509454397,2.3449662,3.0532417,-2.6135604
1778509454417,1.9286151,3.1872396,-2.973082
1778509454434,1.8394824,2.9856443,-3.5994034
1778509454454,2.1804597,2.8863423,-4.592425
1778509454472,2.2779672,2.8743782,-5.197809
1778509454491,2.3898315,3.1633115,-5.645267
1778509454509,2.3114667,3.4773695,-6.1387863
1778509454528,2.044667,3.4624143,-6.6245294
1778509454547,2.2007985,3.6460636,-7.2622166
1778509454565,2.5746772,4.02054,-7.5499535
1778509454584,2.8612177,4.449454,-7.2987075
1778509454603,3.2033913,4.8622155,-7.3381886
