timestamp,x,y,z
1778575504806,2.2671995,6.157331,7.2640114
1778575504825,2.6015964,6.1238313,7.731808
1778575504843,2.8049862,6.2171516,8.775079
1778575504862,2.9419754,6.064609,9.302696
1778575504881,3.281158,6.029913,9.302098
1778575504899,3.7710886,5.8689957,8.669795
1778575504917,4.0761733,6.01436,8.439486
1778575504938,4.197011,6.2721863,8.455039
1778575504956,4.261617,6.256633,8.236095
1778575504974,4.1778684,6.099903,8.3784685
1778575504993,4.5565324,5.36411,8.346764
1778575505011,4.8006005,5.0482574,8.623135
1778575505029,4.883751,4.638487,8.677571
1778575505049,4.8532424,3.8841493,8.502297
1778575505067,4.520042,3.5048869,8.62792
1778575505086,4.025924,3.4630125,8.334201
1778575505105,3.249453,3.3128629,7.9567337
1778575505123,2.3467607,3.3116665,7.7874413
1778575505141,2.0177476,3.3822548,6.8949184
1778575505161,1.5421742,3.2165518,6.554539
1778575505179,1.1042876,3.3762727,6.835098
1778575505198,0.3505485,3.7878382,8.088937
1778575505217,-0.70648086,4.0348973,9.373284
1778575505236,-1.8735801,4.28076,10.264012
1778575505254,-2.8540392,4.4434714,10.724033
1778575505272,-4.0516467,4.301099,10.765907
1778575505293,-5.023731,4.342973,10.503893
1778575505310,-5.776872,4.406981,10.222138
1778575505329,-6.0370917,4.5505505,10.065409
1778575505349,-5.92762,4.982455,9.507282
1778575505366,-5.5226345,5.526822,8.618947
1778575505385,-4.7222357,6.422336,7.706085
1778575505404,-3.7680974,7.2029943,7.0576305
1778575505422,-2.5298119,7.6462646,6.9206414
1778575505440,-1.2592229,7.8167534,6.7698936
1778575505461,-0.25663024,7.326225,6.7651076
1778575505478,0.44147578,6.6939216,6.9188466
1778575505497,1.238884,6.323034,6.88774
1778575505516,1.902294,6.157929,6.9876404
1778575505534,2.3300111,5.92762,7.0935225
1778575505552,2.6811578,5.8360944,7.2849483
1778575505573,2.7942185,5.8217373,7.435098
1778575505591,2.6781666,5.8037915,7.524231
1778575505612,2.3611178,6.014958,7.7437725
1778575505630,2.1397817,5.8354964,7.8173513
