timestamp,x,y,z
1778509374960,4.1641097,8.587242,2.6171498
1778509374976,4.2239304,8.4813595,2.341377
1778509374996,4.130012,8.471788,2.1924238
1778509375013,3.9571304,8.304889,2.204986
1778509375033,3.8937206,8.262417,2.2181466
1778509375050,3.859623,8.306086,2.318047
1778509375069,3.9026937,8.377272,2.3282163
1778509375088,4.0307097,8.476574,2.1337996
1778509375106,4.362714,8.646464,2.0422742
1778509375125,4.852046,8.858828,2.0051854
1778509375144,5.3964133,8.995218,2.184049
1778509375162,6.126224,9.12144,2.3940191
1778509375181,6.739983,9.100503,2.6979074
1778509375200,7.0935225,8.752347,2.9760733
1778509375218,7.195816,8.207381,2.9736803
1778509375238,7.138388,7.711469,2.7637103
1778509375256,6.9966135,7.2580295,2.4239295
1778509375274,7.062416,7.094719,2.0147567
1778509375293,7.5254273,7.17787,1.777269
1778509375312,8.220542,7.5469627,1.7814565
1778509375330,8.303693,7.725228,2.5310082
1778509375350,7.7557364,7.9968133,3.3349965
1778509375368,7.3196445,8.39462,3.586243
1778509375387,6.9092755,8.596215,3.1507492
1778509375412,6.9762745,8.804391,2.7972097
1778509375424,7.758129,9.072986,2.7786653
1778509375444,7.21436,9.206984,3.8787656
1778509375462,5.9641104,8.796016,5.0572305
1778509375481,4.9292145,8.34796,5.392824
1778509375500,4.3734818,8.026125,5.3144593
1778509375518,3.8656049,7.8520474,5.3126645
1778509375537,3.3409786,7.48116,4.981857
1778509375554,3.2907293,7.2502527,4.284947
1778509375574,2.4867408,6.9003024,4.098307
1778509375593,1.4889339,6.687341,4.667799
1778509375612,1.7030915,6.8057857,4.846662
1778509375629,1.5816557,6.9882383,5.050052
1778509375648,1.2179468,6.8979096,4.615755
1778509375667,0.23569304,6.658627,4.5936213
1778509375686,-1.0677971,6.8285174,5.2642097
1778509375705,-2.6973093,8.029715,6.0891356
1778509375722,-5.1086764,10.015758,6.4875402
1778509375741,-7.501499,11.264213,5.870192
1778509375760,-9.319446,11.712269,4.828118
1778509375780,-10.330414,11.313864,3.9756749
1778509375797,-10.305289,10.542178,2.650051
1778509375816,-9.367303,10.649257,1.4877375
1778509375835,-8.349754,9.918848,0.8775677
