timestamp,x,y,z
1778509408440,0.5886344,9.81476,1.2634103
1778509408458,0.50368917,9.601799,1.8358932
1778509408477,0.45822555,9.664611,2.0781665
1778509408496,0.39421752,9.626326,1.8388842
1778509408514,0.33499518,9.716655,1.6181463
1778509408532,0.18723837,9.788439,1.6157535
1778509408551,0.03708875,9.75135,1.747957
1778509408570,0.0029910284,9.68495,1.7670995
1778509408588,0.109471634,9.717851,1.6719848
1778509408607,0.23449662,9.731011,1.6067804
1778509408626,0.34337005,9.597611,1.6468602
1778509408645,0.5724828,9.500702,1.7078772
1778509408663,0.9601201,9.623933,1.7557336
1778509408682,1.346561,9.932607,1.9369899
1778509408701,1.6719848,10.183853,2.059622
1778509408719,2.0548365,10.244272,2.1122642
1778509408738,2.46042,10.352547,2.2414765
1778509408757,2.8121648,10.57149,2.5609183
1778509408775,3.0813572,10.657034,2.932404
1778509408795,3.3326037,10.54158,3.045465
1778509408813,3.5144582,10.402797,2.9575288
1778509408831,3.591627,10.402198,2.9395826
1778509408851,3.4797623,10.527224,3.1286156
1778509408869,3.185445,10.39502,3.2823544
1778509408887,2.8701909,10.148559,3.1310084
1778509408907,2.722434,9.98166,2.9910283
1778509408925,2.4909284,9.749556,3.0502508
1778509408943,2.3599212,9.54497,3.106482
1778509408962,2.2402802,9.306286,2.981457
1778509408982,1.963311,9.073584,2.8779674
1778509408999,1.5278172,8.879765,2.7194428
1778509409019,1.0929217,8.595019,2.5615165
1778509409038,0.77407813,8.505886,2.3856442
1778509409055,0.31764722,8.659625,2.2127628
1778509409075,-0.276371,8.852247,1.9561325
1778509409093,-0.76331043,9.029316,1.5236298
1778509409111,-0.99661064,9.135199,1.463211
1778509409131,-0.8967103,9.105886,1.5122639
1778509409150,-0.6975078,9.343972,1.7581264
1778509409168,-0.75194454,9.257831,1.4470595
1778509409187,-0.64247286,9.165708,1.0336994
1778509409206,-0.41694933,9.107681,0.9936196
1778509409225,-0.2440679,9.083753,1.3495519
1778509409243,-0.08554341,9.41456,2.2528424
1778509409262,-0.22671995,9.431311,2.9102705
1778509409281,-0.65982085,8.943174,3.2542388
1778509409299,-1.1347961,8.305488,3.0915267
1778509409318,-1.3794622,8.449057,2.830111
1778509409337,-1.8113668,8.827123,2.6895328
1778509409355,-2.5405796,9.130413,2.5932214
1778509409374,-3.679563,9.343972,2.2821546
1778509409393,-4.900501,9.634102,1.6486548
1778509409412,-5.8510494,9.926624,0.83389866
1778509409431,-6.128019,10.388439,0.19381863
1778509409450,-6.1710896,10.884352,0.0011964113
1778509409468,-6.268597,11.109278,0.23330021
1778509409486,-6.1100726,11.152946,0.6418747
1778509409504,-5.7834525,10.794023,0.7471589
1778509409523,-5.239085,10.47159,0.66400826
1778509409543,-4.449454,10.258629,0.5796613
1778509409560,-3.9080775,9.912268,0.40558344
