timestamp,x,y,z
1778576081627,2.6608188,5.4460645,8.1433735
1778576081645,2.629712,5.163711,7.8143606
1778576081661,2.7272196,5.1499524,8.0404825
1778576081680,2.8402805,5.139185,7.793423
1778576081698,2.9659038,5.148158,7.7096744
1778576081717,3.0436704,5.2283173,7.6576304
1778576081736,3.0442686,5.2666025,7.624131
1778576081755,3.0149565,5.1996036,7.6145597
1778576081774,3.098107,5.2420764,7.472187
1778576081793,3.2063823,5.331807,7.272386
1778576081810,3.2273195,5.3216376,7.120442
1778576081829,3.266203,5.3066826,7.0205417
1778576081848,3.2362926,5.2642097,7.1300135
1778576081866,3.379862,5.2492547,7.117451
1778576081886,3.394219,5.2540402,7.1413794
1778576081904,3.418147,5.244469,7.0893354
1778576081923,3.3702908,5.2683973,7.103094
1778576081943,3.2883365,5.259424,7.159325
1778576081960,3.1866415,5.2695937,7.272386
1778576081979,3.0478578,5.279763,7.3046894
1778576081999,2.8468606,5.3473606,7.344769
1778576082016,2.7355945,5.4436717,7.443473
1778576082034,2.55374,5.4777694,7.4548388
1778576082054,2.3772693,5.49751,7.466803
1778576082072,2.3252254,5.511867,7.39442
1778576082091,2.37368,5.4017973,7.323832
1778576082110,2.5028925,5.133801,7.17787
1778576082129,2.6691937,4.5936213,6.999604
1778576082148,2.7014968,4.0833516,6.8775706
1778576082166,2.978466,3.6867416,7.225128
1778576082184,2.8055844,3.3846476,7.920841
1778576082202,2.7583263,3.339184,8.636893
1778576082221,3.1334012,3.2440693,9.296116
1778576082241,3.5874393,3.6000016,9.5252285
1778576082259,2.970091,4.148556,10.217951
1778576082278,2.1110678,4.1958146,10.440483
1778576082298,1.5469599,4.2514477,10.786246
1778576082315,1.2364911,4.1479583,10.725229
1778576082333,0.5778667,4.162315,11.446666
1778576082352,-0.1902294,3.9074793,11.504093
