timestamp,x,y,z
1778576486023,0.66699934,2.7906294,1.3112668
1778576486039,0.20578274,3.5365918,1.3513466
1778576486058,-0.5276174,3.4079776,1.881955
1778576486076,-1.1766706,3.8458643,2.3162522
1778576486095,-1.4859428,4.1024942,3.1375887
1778576486113,-1.5834504,4.3058844,4.1718864
1778576486133,-1.7036897,4.1479583,5.368896
1778576486151,-1.5218352,3.7776687,6.4941206
1778576486169,-1.3136597,3.426522,7.3429747
1778576486189,-1.3100704,3.080759,8.116454
1778576486207,-1.1084751,2.8671997,8.755338
1778576486226,-0.99900347,2.4197419,9.410972
1778576486244,-0.95353985,2.5896323,10.518848
1778576486262,-0.9601201,3.3553355,11.477174
1778576486281,-1.3531412,4.336991,12.372089
1778576486301,-2.1684954,5.645865,13.54218
1778576486319,-3.4743786,7.3369923,14.294723
1778576486337,-4.5092745,9.163314,14.4490595
1778576486356,-4.8849473,9.579067,14.032708
1778576486375,-4.028915,9.665807,14.07219
1778576486394,-2.6446671,9.850653,14.038093
1778576486412,-1.7126628,9.482158,13.530215
1778576486431,-1.4691931,8.469994,13.153944
1778576486450,-2.1122642,6.8171515,12.963117
1778576486469,-2.5387847,5.797211,12.54856
1778576486486,-2.6482565,5.0626144,12.162718
1778576486506,-2.2462623,4.653442,11.581262
1778576486524,-2.4580271,4.930411,11.401201
1778576486543,-3.5844483,5.941977,11.589038
1778576486562,-4.6079783,6.3750777,11.374283
1778576486580,-4.6642094,6.9122663,10.680364
1778576486600,-4.406981,8.274381,10.560722
1778576486619,-4.462614,9.268599,11.279168
1778576486635,-4.70728,9.428319,11.810374
1778576486655,-4.6085763,9.509675,11.988042
1778576486673,-4.2711883,9.41815,12.135798
