timestamp,x,y,z
1778509261300,-0.42891344,9.069396,-4.1958146
1778509261307,-0.56350976,9.065208,-4.1832523
1778509261326,-0.54317075,9.050852,-4.278367
1778509261345,-0.573081,8.94138,-4.26401
1778509261365,-0.68075806,8.779864,-4.127021
1778509261382,-0.8333005,9.090932,-4.0103707
1778509261401,-1.2568301,9.273384,-4.1114674
1778509261420,-1.7605193,9.460623,-4.3525443
1778509261439,-2.2995026,9.438489,-4.512265
1778509261456,-2.7290142,9.14477,-4.6989055
1778509261476,-3.0161529,9.174082,-4.7455654
1778509261495,-3.35055,9.270991,-4.697709
1778509261513,-3.6335013,9.229715,-4.6821556
1778509261532,-3.8775692,9.016156,-4.7282176
1778509261550,-3.932604,8.711071,-4.709075
1778509261569,-3.804588,8.730213,-4.554738
1778509261588,-3.559922,8.834899,-4.1844487
1778509261607,-3.289533,9.025128,-3.9038901
1778509261625,-3.0245278,9.253643,-3.5383866
1778509261643,-2.8169506,9.51147,-3.1591241
1778509261663,-2.464009,9.601201,-3.001796
1778509261681,-2.0231316,9.488738,-3.153142
1778509261700,-1.6977077,9.282357,-3.2488549
1778509261719,-1.4883357,9.253045,-3.1453655
1778509261737,-1.4464613,9.506086,-2.9353952
1778509261755,-1.3459628,9.668798,-2.8342984
1778509261775,-1.0582259,9.657433,-2.9066813
1778509261792,-0.67417777,9.703494,-3.0209386
1778509261812,-0.4636094,9.769297,-2.9515467
1778509261830,-0.4648058,9.760324,-2.870789
1778509261848,-0.51864433,9.57488,-2.8139594
1778509261868,-0.6454639,9.388838,-2.7475586
1778509261887,-0.68075806,9.026923,-2.7756743
1778509261904,-0.41635114,8.681759,-2.9676983
1778509261923,-0.10049855,8.599206,-3.0681968
1778509261943,0.046660043,8.484351,-3.0329027
1778509261962,0.0041874396,8.485547,-2.6602206
1778509261979,-0.0047856453,8.343773,-1.911267
1778509261999,0.2961118,8.109874,-1.5816557
1778509262018,0.9128618,7.993224,-1.5966109
1778509262036,1.1641082,8.484949,-1.1557333
1778509262055,1.0079765,8.791828,-0.76689965
1778509262073,1.1515459,8.452047,-0.9314062
1778509262092,2.2666013,7.5673018,-1.774278
1778509262111,3.4689946,7.3292155,-1.5613167
1778509262130,3.336193,8.109874,-0.50009996
1778509262148,2.9353952,8.903095,-0.6131608
1778509262167,3.7034912,8.842078,-2.5166512
1778509262186,4.4398823,8.944969,-3.6532419
1778509262204,4.487739,9.533006,-2.9952157
1778509262223,4.2017965,10.537991,-2.2181466
1778509262241,4.278367,10.909476,-2.437688
1778509262260,4.8885365,10.555937,-3.283551
1778509262280,5.255835,10.502099,-3.1782668
1778509262298,5.386244,10.819147,-2.3318057
1778509262316,5.701498,10.755738,-2.2845473
1778509262335,6.5162544,10.307682,-2.5878377
1778509262355,6.9338017,9.690931,-2.5998018
1778509262373,6.884749,9.429516,-2.175674
1778509262391,6.678966,9.851251,-2.0117657
