timestamp,x,y,z
1778509494827,0.41635114,9.279964,2.74038
1778509494827,0.4941179,9.403194,2.722434
1778509494845,0.36789647,9.327821,2.8073792
1778509494864,0.28115666,9.266206,2.8636105
1778509494883,0.32123643,9.294321,2.7296124
1778509494904,0.3702893,9.427721,2.672783
1778509494919,0.32303107,9.623933,2.6955147
1778509494938,0.24047868,9.920045,2.9234312
1778509494957,0.29012975,10.543973,2.678765
1778509494977,0.50488555,11.5722885,2.364707
1778509494994,0.39361933,12.673585,2.1314068
1778509495013,0.083748795,13.504493,1.9968106
1778509495033,-0.1381855,14.106886,2.0685952
1778509495050,-0.15792629,14.493327,2.2869403
1778509495069,0.0077766734,14.583655,2.4418755
1778509495088,0.0634098,14.526826,2.5812573
1778509495106,0.02751746,14.193625,2.6626134
1778509495125,0.09810573,13.782061,2.53041
1778509495145,0.17347965,13.542778,2.1505494
1778509495162,0.035294134,13.113266,1.9010975
1778509495181,-0.04127619,12.387643,1.591227
1778509495200,0.09092726,11.971292,1.1120644
1778509495218,0.3379862,11.606386,0.6771688
1778509495237,0.57427746,11.108679,0.35593235
1778509495256,0.7513463,10.540383,0.4743771
1778509495274,0.74117684,9.797412,0.6149554
1778509495293,0.43489552,9.135797,0.70289165
1778509495312,0.70169526,8.829515,0.69272214
1778509495331,1.1449656,8.468798,0.23629123
1778509495350,1.1365907,7.63789,-0.2727818
1778509495368,1.2179468,7.34118,-0.40438703
1778509495387,0.70289165,6.777072,0.038285162
1778509495406,0.5066802,6.099903,-0.27756742
1778509495424,0.7375876,6.006583,-0.8285148
1778509495444,0.8554341,5.838487,-1.1796615
1778509495462,1.18684,5.5597234,-1.422533
1778509495480,1.0295119,5.536393,-1.463211
1778509495499,0.9451649,5.469394,-1.6217356
1778509495518,0.8380861,5.435895,-1.9142581
1778509495536,0.8895318,5.482555,-2.2002003
1778509495556,0.951147,5.5244293,-2.5525436
1778509495573,0.70947194,5.691927,-2.6422744
1778509495592,0.33260235,5.5022955,-2.8905299
1778509495611,0.36191443,5.8157554,-3.2153554
