timestamp,x,y,z
1778509446911,-0.55334026,9.530014,-3.0634112
1778509446927,-0.46899325,9.59163,-3.31047
1778509446946,-0.421735,9.538389,-3.2907293
1778509446965,-0.44865423,9.439087,-3.080759
1778509446984,-0.43130627,9.406186,-2.9276185
1778509447002,-0.46899325,9.439685,-2.9856443
1778509447021,-0.5629115,9.520443,-3.1441689
1778509447040,-0.6227321,9.578469,-3.283551
1778509447057,-0.60658056,9.644272,-3.4504502
1778509447076,-0.62931234,9.74477,-3.470191
1778509447096,-0.64606214,10.0349,-3.5760734
1778509447115,-0.573081,10.796415,-4.135994
1778509447132,-0.506082,12.148959,-4.7341995
1778509447152,-0.424726,13.629518,-5.276772
1778509447171,-0.23449662,15.43909,-6.02752
1778509447188,-0.18544376,17.348562,-6.8949184
1778509447208,-0.4139583,18.998413,-7.489535
1778509447226,-0.83688974,20.249262,-7.5930243
1778509447245,-1.7222341,20.526232,-7.042077
1778509447264,-2.391028,19.514067,-6.7573314
1778509447282,-2.539383,17.995222,-6.2171516
1778509447300,-2.1433709,16.083357,-5.3383875
1778509447320,-1.4057833,14.223536,-4.173681
1778509447338,-0.85842514,12.322438,-2.7439694
1778509447356,-0.98883396,10.439287,-1.018146
1778509447375,-0.7812566,8.29472,-0.12203395
1778509447394,-0.32542387,6.031708,-0.3924229
1778509447412,-0.0071784677,3.749553,-0.82313097
1778509447432,0.062213387,1.7521443,-0.7507481
1778509447450,0.41934216,0.17347965,-0.059820566
1778509447469,1.2568301,-1.1419746,-0.26021945
1778509447488,1.9471594,-1.8436699,-1.0755738
1778509447506,2.3754747,-2.367698,-1.9519451
1778509447524,2.4131618,-2.3892334,-2.7768707
1778509447544,2.2277179,-2.277369,-4.0408792
1778509447563,1.6743777,-2.1355941,-5.413761
1778509447580,0.7956135,-1.6719848,-6.515058
1778509447600,-0.09092726,-0.93260264,-7.7030945
1778509447619,-0.7704889,-0.08793623,-8.592627
1778509447636,-1.0624132,0.67477596,-9.065806
1778509447655,-0.9212367,1.3214363,-9.38465
1778509447675,-0.57547385,1.9064814,-9.654441
