timestamp,x,y,z
1778509639465,-2.6249263,8.50469,3.9343987
1778509639477,-2.6309085,8.443074,4.0013976
1778509639500,-2.7146573,8.463413,4.2053857
1778509639515,-2.748755,8.458628,4.290331
1778509639533,-2.777469,8.4682,4.2951164
1778509639553,-2.8151557,8.458628,4.179663
1778509639571,-2.8121648,8.477173,3.9074793
1778509639590,-2.7595227,8.481958,3.9565322
1778509639609,-2.8025935,8.453244,3.955934
1778509639627,-2.9234312,8.429914,4.0163527
1778509639647,-3.0346973,8.445468,4.1150565
1778509639664,-3.1459637,8.484351,4.2281175
1778509639683,-3.275176,8.46102,4.2406797
1778509639703,-3.5240295,8.50469,4.2945185
1778509639720,-3.92064,8.573483,4.29392
1778509639739,-4.284349,8.560323,4.2317066
1778509639758,-4.627719,8.5525465,4.174877
1778509639776,-5.020142,8.453842,4.1174498
1778509639795,-5.3886366,8.35454,4.069593
1778509639814,-5.56092,8.226524,4.019942
1778509639832,-5.642276,8.193025,3.9954157
1778509639852,-5.791229,8.175078,4.069593
1778509639870,-5.9994044,8.129017,4.2628136
1778509639888,-6.203991,8.054241,4.4889355
1778509639908,-6.3942204,7.859824,4.7210393
1778509639926,-6.3218374,7.560123,4.9322057
1778509639945,-5.9754763,7.3160553,5.12423
1778509639964,-5.4628143,7.123433,5.3270216
1778509639982,-4.82752,6.969096,5.808577
1778509640000,-4.193422,6.978069,6.418747
1778509640020,-3.7806597,6.9912295,6.7292156
1778509640038,-3.463611,6.9224358,6.5718875
1778509640056,-3.0448668,7.1485577,6.0604215
1778509640076,-2.4987051,7.17787,5.605187
1778509640094,-1.9531415,7.2711897,5.6117673
1778509640112,-1.4153546,7.303493,5.905486
1778509640132,-0.7322037,7.4973116,6.4821568
1778509640151,-0.19381863,7.7300134,6.808777
1778509640169,0.19920248,7.9094753,6.808777
1778509640187,0.29910284,8.132008,6.533004
1778509640207,0.35114673,8.29771,6.2757754
1778509640226,0.47976094,8.391629,5.9521465
1778509640244,0.63948184,8.40479,5.8301125
1778509640263,0.83090764,8.4813595,5.851648
1778509640282,0.9182457,8.466405,5.761917
1778509640300,0.92482597,8.589635,5.651847
1778509640319,0.8213364,8.580064,5.469394
1778509640338,0.7639086,8.589037,5.096114
1778509640356,0.72023964,8.554939,4.7228336
1778509640376,0.73340017,8.596813,4.441677
1778509640394,0.69212395,8.644072,4.287938
1778509640413,0.5988039,8.8014,4.191029
1778509640432,0.4660022,9.016754,4.1126637
1778509640451,0.43728834,9.115458,3.758526
1778509640470,0.49830532,9.152547,3.458227
1778509640488,0.58624154,9.285947,3.4354951
1778509640508,0.66101724,9.471989,3.6652062
1778509640523,0.9242278,9.991231,3.8536408
